customer_id,country,signup_date,email,total_spend_eur,avg_transaction_value,transaction_frequency,last_tx_date,recency_days,high_ticket_user,cross_border_count
260,DK,2019-03-10,user259@example.com,1447.59422,51.69979357142857,28,2020-11-19 16:42:00,23,False,25
261,SE,2021-12-16,user260@example.com,816.96921,35.52040043478261,23,2020-12-05 01:10:00,8,False,20
262,NO,2019-06-23,user261@example.com,1018.08965,40.723586,25,2020-12-09 17:13:00,3,False,20
263,SE,2021-11-22,user262@example.com,1062.65005,48.302275,22,2020-11-29 02:37:00,14,False,20
264,SE,2023-11-30,user263@example.com,1328.14838,51.08263,26,2020-12-07 07:41:00,5,False,21
265,DK,2019-02-20,user264@example.com,902.19493,39.22586652173913,23,2020-11-26 06:50:00,16,False,17
266,NO,2021-03-05,user265@example.com,1462.74782,58.5099128,25,2020-12-11 15:54:00,1,False,21
267,FI,2023-10-13,user266@example.com,937.6070500000001,37.504282,25,2020-11-30 10:12:00,12,False,17
268,FI,2022-07-24,user267@example.com,1444.75186,49.819029655172415,29,2020-12-12 00:25:00,1,False,16
269,DK,2019-11-03,user268@example.com,1348.57336,58.63362434782609,23,2020-12-07 05:57:00,5,False,19
270,DK,2021-11-18,user269@example.com,1313.54551,45.294672758620685,29,2020-12-08 20:29:00,4,False,21
271,NO,2021-05-18,user270@example.com,2144.71698,76.597035,28,2020-12-11 11:45:00,1,False,26
272,FI,2023-10-15,user271@example.com,500.77035,25.0385175,20,2020-11-10 17:31:00,32,False,16
273,FI,2023-02-08,user272@example.com,1643.18677,58.68524178571429,28,2020-12-02 12:23:00,10,False,13
274,FI,2021-08-31,user273@example.com,667.17979,37.06554388888889,18,2020-11-23 07:56:00,19,False,12
275,SE,2021-01-07,user274@example.com,682.03118,45.46874533333333,15,2020-11-04 13:24:00,38,False,13
276,FI,2020-01-12,user275@example.com,947.30144,33.83219428571429,28,2020-12-13 00:50:00,0,False,19
277,SE,2022-04-06,user276@example.com,1298.10991,44.76241068965517,29,2020-12-09 04:58:00,4,False,23
278,NO,2019-06-15,user277@example.com,1597.69722,49.928038125,32,2020-12-10 04:44:00,3,False,24
279,SE,2023-09-10,user278@example.com,523.91653,30.818619411764704,17,2020-11-04 07:00:00,38,False,14
280,NO,2021-03-08,user279@example.com,1572.22886,62.889154399999995,25,2020-11-28 21:59:00,14,False,23
281,FI,2021-03-09,user280@example.com,663.30548,30.15024909090909,22,2020-12-07 06:38:00,5,False,17
282,FI,2020-09-28,user281@example.com,591.9452,32.885844444444444,18,2020-12-07 03:46:00,6,False,13
283,NO,2023-10-10,user282@example.com,1485.89721,67.54078227272727,22,2020-12-07 06:25:00,5,False,18
284,DK,2021-07-19,user283@example.com,902.75243,37.614684583333336,24,2020-10-28 19:05:00,45,False,18
285,NO,2022-12-29,user284@example.com,1687.84402,60.280143571428574,28,2020-12-07 09:27:00,5,False,24
286,DK,2019-03-21,user285@example.com,693.67642,34.683821,20,2020-12-06 20:54:00,6,False,18
287,SE,2023-02-17,user286@example.com,620.00612,44.28615142857143,14,2020-12-07 19:06:00,5,False,7
288,SE,2023-11-10,user287@example.com,840.1801,42.009005,20,2020-10-21 20:01:00,52,False,13
289,SE,2022-07-08,user288@example.com,1377.87569,47.512954827586206,29,2020-12-01 16:05:00,11,False,23
290,FI,2020-01-02,user289@example.com,1321.99801,52.8799204,25,2020-12-12 04:03:00,1,False,14
291,SE,2023-02-22,user290@example.com,1585.52158,63.42086320000001,25,2020-11-19 05:10:00,24,False,18
292,DK,2019-04-29,user291@example.com,1044.59143,47.48142863636363,22,2020-12-01 15:41:00,11,False,19
293,SE,2019-02-02,user292@example.com,1405.55053,45.34033967741935,31,2020-12-12 12:08:00,0,False,27
294,NO,2022-03-20,user293@example.com,1205.1601,54.780004545454545,22,2020-11-23 17:06:00,19,False,20
295,NO,2019-02-22,user294@example.com,1138.85759,54.23131380952381,21,2020-12-03 01:18:00,10,False,20
296,FI,2019-08-21,user295@example.com,1046.09811,49.81419571428571,21,2020-11-25 01:39:00,18,False,14
297,NO,2022-06-28,user296@example.com,861.6124500000001,35.90051875,24,2020-12-07 01:23:00,6,False,24
298,DK,2021-09-18,user297@example.com,424.83385999999996,24.99022705882353,17,2020-12-07 10:30:00,5,False,11
299,SE,2021-04-02,user298@example.com,1056.3658,44.01524166666667,24,2020-12-03 18:19:00,9,False,18
300,FI,2021-04-01,user299@example.com,986.77243,35.2418725,28,2020-11-13 17:36:00,29,False,20
301,SE,2023-08-22,user300@example.com,1228.26011,61.4130055,20,2020-11-22 03:02:00,21,False,17
302,SE,2022-06-28,user301@example.com,698.91662,30.38767913043478,23,2020-12-05 17:44:00,7,False,20
303,DK,2020-02-06,user302@example.com,1161.12042,46.4448168,25,2020-11-11 01:42:00,32,False,20
304,NO,2019-04-08,user303@example.com,1989.18375,55.25510416666666,36,2020-12-12 12:17:00,0,False,26
305,NO,2019-10-01,user304@example.com,410.79389,25.674618125,16,2020-11-30 23:42:00,12,False,13
306,SE,2021-03-22,user305@example.com,964.30153,45.91912047619047,21,2020-11-30 13:23:00,12,False,15
307,FI,2021-08-29,user306@example.com,988.44191,42.9757352173913,23,2020-11-16 17:34:00,26,False,15
308,NO,2023-05-20,user307@example.com,1096.85488,36.561829333333336,30,2020-12-09 20:58:00,3,False,21
309,FI,2021-12-05,user308@example.com,757.47479,28.054621851851852,27,2020-12-06 19:38:00,6,False,20
310,NO,2022-09-08,user309@example.com,1357.13165,56.54715208333334,24,2020-12-05 03:56:00,8,False,20
311,FI,2021-11-08,user310@example.com,995.6708900000001,47.41289952380953,21,2020-12-12 23:00:00,0,False,12
312,DK,2021-10-11,user311@example.com,988.37266,54.90959222222222,18,2020-12-03 03:15:00,10,False,14
313,FI,2020-09-04,user312@example.com,976.32703,46.49176333333334,21,2020-12-02 02:18:00,11,False,12
314,DK,2021-10-09,user313@example.com,771.5651,32.14854583333334,24,2020-12-07 03:27:00,6,False,23
315,DK,2019-07-27,user314@example.com,688.4804800000001,36.23581473684211,19,2020-12-06 03:27:00,7,False,16
316,FI,2021-07-25,user315@example.com,1083.43985,51.59237380952381,21,2020-12-04 07:29:00,8,False,11
317,DK,2020-01-23,user316@example.com,1691.1527,54.55331290322581,31,2020-12-11 16:09:00,1,False,26
318,SE,2021-11-26,user317@example.com,1207.9973,54.90896818181818,22,2020-11-24 13:34:00,18,False,16
319,DK,2023-07-08,user318@example.com,958.94694,39.9561225,24,2020-11-26 02:29:00,17,False,14
320,NO,2023-07-01,user319@example.com,690.33687,28.76403625,24,2020-12-03 10:18:00,9,False,17
321,FI,2023-05-05,user320@example.com,529.63427,40.74109769230769,13,2020-11-28 01:01:00,15,False,8
322,SE,2022-07-19,user321@example.com,1123.91083,46.82961791666667,24,2020-11-25 14:11:00,17,False,23
323,FI,2022-10-05,user322@example.com,467.11852999999996,25.951029444444444,18,2020-11-01 01:23:00,42,False,14
324,NO,2022-02-28,user323@example.com,1148.80908,67.57700470588236,17,2020-11-27 15:22:00,15,False,16
325,NO,2019-09-29,user324@example.com,1108.6945,50.39520454545455,22,2020-12-09 01:05:00,4,False,17
326,NO,2020-03-14,user325@example.com,919.75658,57.48478625,16,2020-12-10 22:21:00,2,False,14
327,DK,2023-07-16,user326@example.com,1129.6383700000001,47.06826541666667,24,2020-12-09 04:18:00,4,False,17
328,DK,2019-08-09,user327@example.com,1077.77929,43.1111716,25,2020-12-08 21:38:00,4,False,21
329,FI,2023-11-11,user328@example.com,628.3329600000001,27.31882434782609,23,2020-12-10 22:07:00,2,False,17
330,FI,2019-12-19,user329@example.com,873.41682,28.174736129032258,31,2020-12-10 13:44:00,2,False,25
331,SE,2023-04-28,user330@example.com,1109.49808,48.23904695652174,23,2020-12-11 06:10:00,1,False,22
332,SE,2019-05-01,user331@example.com,1231.4349,51.3097875,24,2020-11-25 14:04:00,17,False,22
333,FI,2023-10-08,user332@example.com,1486.17874,57.16072076923077,26,2020-12-06 10:10:00,6,False,16
334,DK,2020-06-08,user333@example.com,584.7968,30.77877894736842,19,2020-11-11 05:47:00,31,False,16
335,NO,2022-12-14,user334@example.com,1368.79349,57.033062083333334,24,2020-11-24 17:11:00,18,False,19
336,FI,2023-05-22,user335@example.com,1406.3236,54.08936923076923,26,2020-12-06 22:57:00,6,False,15
337,SE,2023-08-13,user336@example.com,782.08337,34.003624782608696,23,2020-12-02 18:55:00,10,False,16
338,DK,2019-06-25,user337@example.com,901.76201,39.20704391304348,23,2020-11-19 06:02:00,23,False,16
339,FI,2021-09-30,user338@example.com,1075.44699,43.01787959999999,25,2020-12-05 20:35:00,7,False,16
340,FI,2019-11-07,user339@example.com,1701.00631,56.70021033333333,30,2020-12-11 20:18:00,1,False,16
341,DK,2022-06-29,user340@example.com,1483.03259,42.372359714285714,35,2020-12-08 17:41:00,4,False,26
342,FI,2023-03-25,user341@example.com,904.34619,50.241455,18,2020-12-03 21:06:00,9,False,9
343,DK,2023-08-25,user342@example.com,1127.37363,46.973901250000004,24,2020-11-10 06:18:00,32,False,17
344,NO,2019-07-23,user343@example.com,1051.87837,47.81265318181818,22,2020-12-11 23:03:00,1,False,18
345,DK,2022-10-04,user344@example.com,1181.51027,45.44270269230769,26,2020-12-02 20:13:00,10,False,23
346,DK,2020-09-03,user345@example.com,1104.7749000000001,35.6379,31,2020-12-05 03:06:00,8,False,24
347,DK,2019-03-26,user346@example.com,728.23944,29.129577599999998,25,2020-11-15 23:38:00,27,False,22
348,FI,2020-07-20,user347@example.com,1120.36169,44.8144676,25,2020-12-09 07:23:00,3,False,15
349,FI,2023-02-23,user348@example.com,1508.9146700000001,53.889809642857145,28,2020-10-03 09:11:00,70,False,13
350,DK,2022-05-18,user349@example.com,1117.69777,42.98837576923077,26,2020-12-11 11:03:00,1,False,19
351,FI,2021-11-04,user350@example.com,1096.92034,54.846016999999996,20,2020-12-02 00:14:00,11,False,10
352,SE,2019-05-18,user351@example.com,1306.77602,62.227429523809526,21,2020-10-12 01:49:00,62,False,16
353,SE,2023-01-31,user352@example.com,1582.67081,52.755693666666666,30,2020-11-30 18:23:00,12,False,24
354,FI,2022-03-18,user353@example.com,1290.52871,46.09031107142857,28,2020-12-06 10:12:00,6,False,19
355,FI,2019-03-09,user354@example.com,716.9892100000001,29.87455041666667,24,2020-12-06 21:22:00,6,False,19
356,DK,2020-02-26,user355@example.com,1103.56888,45.982036666666666,24,2020-12-10 09:16:00,2,False,16
357,NO,2021-09-29,user356@example.com,1664.20747,52.0064834375,32,2020-11-22 22:15:00,20,False,30
358,FI,2022-07-05,user357@example.com,1097.72086,45.738369166666665,24,2020-11-27 09:09:00,15,False,15
359,SE,2020-07-15,user358@example.com,662.54922,31.549962857142855,21,2020-10-24 21:07:00,49,False,18
360,DK,2019-04-27,user359@example.com,1352.46635,48.30236964285714,28,2020-11-13 09:26:00,29,False,21
361,FI,2023-08-05,user360@example.com,1948.53855,64.951285,30,2020-10-12 13:52:00,61,False,14
362,SE,2019-09-04,user361@example.com,1118.5080600000001,38.56924344827586,29,2020-12-11 15:08:00,1,False,26
363,SE,2023-03-15,user362@example.com,504.63358,24.030170476190477,21,2020-11-04 11:51:00,38,False,14
364,NO,2021-07-15,user363@example.com,1243.61462,38.862956875,32,2020-11-15 06:02:00,27,False,22
365,DK,2019-10-17,user364@example.com,1643.73691,54.79123033333334,30,2020-11-25 11:51:00,17,False,23
366,DK,2022-03-19,user365@example.com,1180.68721,43.72915592592593,27,2020-11-03 01:53:00,40,False,17
367,NO,2019-07-23,user366@example.com,718.7683400000001,42.280490588235295,17,2020-12-01 01:28:00,12,False,11
368,NO,2022-10-27,user367@example.com,1345.98482,64.09451523809523,21,2020-12-06 23:39:00,6,False,18
369,DK,2023-08-02,user368@example.com,1606.55256,48.68341090909091,33,2020-12-04 02:17:00,9,False,29
370,DK,2019-08-01,user369@example.com,860.46129,43.0230645,20,2020-11-23 18:59:00,19,False,16
371,FI,2022-10-12,user370@example.com,1377.27658,49.188449285714285,28,2020-12-04 04:26:00,9,False,16
372,FI,2020-06-01,user371@example.com,795.0125800000001,53.000838666666674,15,2020-11-14 09:10:00,28,False,7
373,NO,2020-07-31,user372@example.com,628.34022,29.92096285714286,21,2020-12-01 10:39:00,11,False,17
374,FI,2019-07-27,user373@example.com,685.9567000000001,38.10870555555556,18,2020-12-02 23:58:00,10,False,13
375,SE,2019-01-13,user374@example.com,1031.2785900000001,54.27782052631579,19,2020-11-16 06:14:00,26,False,15
376,FI,2019-11-28,user375@example.com,1188.72766,40.99060896551724,29,2020-12-12 07:13:00,0,False,19
377,FI,2023-01-19,user376@example.com,1166.1118000000001,48.587991666666674,24,2020-11-27 05:34:00,15,False,13
378,SE,2021-11-25,user377@example.com,1234.43113,68.57950722222222,18,2020-11-20 21:20:00,22,False,16
379,NO,2022-07-25,user378@example.com,905.96794,56.62299625,16,2020-12-06 02:03:00,7,False,15
380,SE,2020-01-17,user379@example.com,1315.09177,57.17790304347826,23,2020-11-25 17:08:00,17,False,19
381,FI,2020-08-02,user380@example.com,1194.00254,49.75010583333333,24,2020-11-19 04:45:00,24,False,13
382,NO,2019-12-17,user381@example.com,1309.46981,56.93347,23,2020-12-04 15:41:00,8,False,18
383,FI,2023-04-23,user382@example.com,854.14801,40.67371476190476,21,2020-12-11 22:21:00,1,False,14
384,SE,2022-09-24,user383@example.com,1217.25346,45.08346148148148,27,2020-12-04 07:11:00,8,False,21
385,SE,2019-06-28,user384@example.com,1235.06187,49.4024748,25,2020-11-26 10:21:00,16,False,22
386,FI,2023-11-21,user385@example.com,1264.94039,48.65155346153846,26,2020-12-04 00:58:00,9,False,14
387,DK,2020-10-20,user386@example.com,937.33866,31.244622,30,2020-12-01 23:22:00,11,False,21
388,DK,2019-06-27,user387@example.com,1279.15972,42.638657333333335,30,2020-12-07 11:45:00,5,False,21
389,SE,2020-09-12,user388@example.com,840.68094,44.24636526315789,19,2020-12-02 02:21:00,11,False,17
390,SE,2019-12-26,user389@example.com,1462.11319,52.21832821428571,28,2020-11-11 19:00:00,31,False,22
391,DK,2022-08-07,user390@example.com,580.16204,32.23122444444445,18,2020-12-04 00:59:00,9,False,13
392,DK,2023-08-29,user391@example.com,1178.66024,51.246097391304346,23,2020-12-13 04:20:00,0,False,16
393,FI,2019-03-25,user392@example.com,1334.7013200000001,46.02418344827586,29,2020-12-09 08:51:00,3,False,18
394,FI,2020-04-21,user393@example.com,1147.43316,39.56666068965517,29,2020-12-11 21:29:00,1,False,20
395,DK,2020-03-25,user394@example.com,960.43386,35.571624444444446,27,2020-12-10 15:34:00,2,False,20
396,FI,2023-10-11,user395@example.com,1458.3825199999999,56.09163538461538,26,2020-12-12 10:03:00,0,False,12
397,FI,2020-07-01,user396@example.com,1000.68833,50.0344165,20,2020-12-04 19:11:00,8,False,10
398,NO,2019-05-17,user397@example.com,1152.70047,50.11741173913043,23,2020-12-05 20:23:00,7,False,16
399,FI,2021-01-05,user398@example.com,1075.97472,41.38364307692307,26,2020-12-07 15:16:00,5,False,15
400,SE,2023-03-25,user399@example.com,727.79013,34.65667285714286,21,2020-12-12 07:18:00,0,False,10
401,FI,2023-05-20,user400@example.com,1256.02457,69.77914277777778,18,2020-11-14 13:13:00,28,False,6
402,FI,2022-08-16,user401@example.com,1386.08561,55.443424400000005,25,2020-12-08 09:39:00,4,False,15
403,DK,2021-01-07,user402@example.com,1652.54087,50.076996060606064,33,2020-12-01 14:44:00,11,False,27
404,SE,2023-09-01,user403@example.com,862.4892199999999,43.124461,20,2020-11-29 09:56:00,13,False,15
405,FI,2020-10-07,user404@example.com,1057.36462,45.972374782608696,23,2020-09-28 01:27:00,76,False,15
406,FI,2020-08-20,user405@example.com,955.39202,43.42691,22,2020-11-16 09:09:00,26,False,14
407,NO,2022-04-12,user406@example.com,1091.79573,38.99270464285714,28,2020-12-02 05:10:00,11,False,22
408,FI,2023-06-19,user407@example.com,1141.15817,42.2651174074074,27,2020-11-20 23:34:00,22,False,18
409,FI,2021-07-23,user408@example.com,1017.0619800000001,46.230090000000004,22,2020-11-06 20:21:00,36,False,14
410,NO,2019-07-05,user409@example.com,883.82026,46.51685578947368,19,2020-11-23 17:39:00,19,False,14
411,DK,2019-05-10,user410@example.com,702.2015,28.08806,25,2020-12-05 08:16:00,7,False,22
412,FI,2022-03-03,user411@example.com,1254.37036,54.53784173913043,23,2020-12-06 16:47:00,6,False,13
413,NO,2022-04-24,user412@example.com,1396.20152,53.70005846153846,26,2020-11-27 00:24:00,16,False,22
414,SE,2021-07-11,user413@example.com,702.6206900000001,36.98003631578948,19,2020-12-06 04:00:00,7,False,13
415,DK,2021-07-18,user414@example.com,1013.58636,40.5434544,25,2020-11-19 07:44:00,23,False,15
416,SE,2021-04-29,user415@example.com,1252.95991,48.19076576923077,26,2020-11-29 16:23:00,13,False,18
417,SE,2021-07-13,user416@example.com,1150.70939,44.25805346153846,26,2020-11-12 16:32:00,30,False,19
418,NO,2019-01-13,user417@example.com,887.86556,42.279312380952376,21,2020-12-13 04:29:00,0,False,17
419,FI,2022-04-13,user418@example.com,569.09256,29.952240000000003,19,2020-12-05 00:33:00,8,False,14
420,NO,2021-03-22,user419@example.com,1414.22702,61.488131304347824,23,2020-12-08 06:33:00,4,False,21
421,NO,2023-11-25,user420@example.com,1399.2204100000001,42.400618484848486,33,2020-12-06 22:30:00,6,False,24
422,NO,2022-04-13,user421@example.com,994.86835,41.45284791666666,24,2020-11-21 04:06:00,22,False,20
423,NO,2019-11-11,user422@example.com,1004.04114,40.1616456,25,2020-11-30 16:12:00,12,False,22
424,DK,2022-12-09,user423@example.com,755.83457,47.239660625,16,2020-12-01 14:36:00,11,False,13
425,FI,2021-06-04,user424@example.com,1377.65036,62.62047090909091,22,2020-11-26 18:50:00,16,False,9
426,SE,2022-12-05,user425@example.com,973.1918900000001,51.22062578947369,19,2020-12-09 01:22:00,4,False,16
427,SE,2020-06-23,user426@example.com,1033.1036,51.655179999999994,20,2020-11-28 08:16:00,14,False,15
428,FI,2023-10-22,user427@example.com,726.15674,38.21877578947368,19,2020-10-29 23:05:00,44,False,15
429,SE,2019-07-13,user428@example.com,1109.77414,52.84638761904762,21,2020-11-30 17:04:00,12,False,18
430,FI,2023-01-11,user429@example.com,1367.14789,52.58261115384615,26,2020-11-17 16:57:00,25,False,16
431,SE,2022-05-01,user430@example.com,1000.1511399999999,52.63953368421053,19,2020-10-19 01:08:00,55,False,17
432,NO,2023-10-05,user431@example.com,1567.71813,62.708725199999996,25,2020-12-08 08:55:00,4,False,21
433,SE,2022-11-13,user432@example.com,1088.80323,43.552129199999996,25,2020-12-07 04:25:00,6,False,16
434,FI,2022-06-15,user433@example.com,1240.33322,42.77011103448276,29,2020-11-22 18:40:00,20,False,19
435,FI,2021-01-01,user434@example.com,970.99657,38.8398628,25,2020-10-31 20:53:00,42,False,17
436,FI,2023-03-31,user435@example.com,1186.02654,47.441061600000005,25,2020-11-27 22:16:00,15,False,15
437,FI,2023-11-10,user436@example.com,991.11196,47.19580761904761,21,2020-11-13 00:59:00,30,False,12
438,FI,2020-11-21,user437@example.com,591.97852,23.6791408,25,2020-12-11 04:58:00,2,False,19
439,DK,2022-05-07,user438@example.com,1182.38828,59.11941399999999,20,2020-10-29 23:50:00,44,False,18
440,DK,2023-08-22,user439@example.com,721.13301,36.0566505,20,2020-10-12 01:27:00,62,False,15
441,SE,2022-09-14,user440@example.com,1349.31753,48.18991178571429,28,2020-12-01 19:51:00,11,False,24
442,FI,2022-08-06,user441@example.com,1153.00302,42.70381555555556,27,2020-12-11 15:30:00,1,False,17
443,SE,2022-01-13,user442@example.com,1104.69676,48.03029391304348,23,2020-12-06 18:51:00,6,False,21
444,FI,2023-10-16,user443@example.com,1016.84959,39.10959961538462,26,2020-12-11 22:33:00,1,False,19
445,FI,2022-08-30,user444@example.com,636.49454,31.824727000000003,20,2020-12-09 15:11:00,3,False,14
446,DK,2021-10-04,user445@example.com,895.84043,42.65906809523809,21,2020-11-25 01:00:00,18,False,16
447,DK,2020-08-30,user446@example.com,1783.57912,54.047852121212124,33,2020-12-05 15:49:00,7,False,28
448,NO,2020-02-06,user447@example.com,978.35195,51.49220789473684,19,2020-10-29 09:48:00,44,False,14
